route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,wheelchair_accessible,bikes_allowed
9-2,23_7,1582402079-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402084-23,JACOU,2,0,,
9-2,23_7,1582402060-23,SABINES,2,1,,
9-2,23_7,1582402071-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402078-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402085-23,JACOU,2,0,,
9-2,23_7,1582402059-23,SABINES,2,1,,
9-2,23_7,1582402070-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402077-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402086-23,JACOU,2,0,,
9-2,23_7,1582402058-23,SABINES,2,1,,
9-2,23_7,1582402069-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402076-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402087-23,JACOU,2,0,,
9-2,23_7,1582402057-23,SABINES,2,1,,
9-2,23_7,1582402067-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402075-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402088-23,JACOU,2,0,,
9-2,23_7,1582402055-23,SABINES,2,1,,
9-2,23_7,1582402066-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402074-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402089-23,JACOU,2,0,,
9-2,23_7,1582402054-23,SABINES,2,1,,
9-2,23_7,1582402065-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401934-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402090-23,JACOU,2,0,,
9-2,23_7,1582402056-23,SABINES,2,1,,
9-2,23_7,1582402064-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401935-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402091-23,JACOU,2,0,,
9-2,23_7,1582401943-23,SABINES,2,1,,
9-2,23_7,1582401947-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401944-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402092-23,JACOU,2,0,,
9-2,23_7,1582401942-23,SABINES,2,1,,
9-2,23_7,1582401946-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401939-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402093-23,JACOU,2,0,,
9-2,23_7,1582401941-23,SABINES,2,1,,
9-2,23_7,1582401945-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401938-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402094-23,JACOU,2,0,,
9-2,23_7,1582401940-23,SABINES,2,1,,
9-2,23_7,1582401936-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401937-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402095-23,JACOU,2,0,,
9-2,23_7,1582402022-23,SABINES,2,1,,
9-2,23_7,1582401931-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401932-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402096-23,JACOU,2,0,,
9-2,23_7,1582402023-23,SABINES,2,1,,
9-2,23_7,1582401989-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401930-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402098-23,JACOU,2,0,,
9-2,23_7,1582402024-23,SABINES,2,1,,
9-2,23_7,1582401990-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401964-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402099-23,JACOU,2,0,,
9-2,23_7,1582402021-23,SABINES,2,1,,
9-2,23_7,1582401991-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401957-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402100-23,JACOU,2,0,,
9-2,23_7,1582402025-23,SABINES,2,1,,
9-2,23_7,1582401992-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401958-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402097-23,JACOU,2,0,,
9-2,23_7,1582402027-23,SABINES,2,1,,
9-2,23_7,1582401993-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401959-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402101-23,JACOU,2,0,,
9-2,23_7,1582402028-23,SABINES,2,1,,
9-2,23_7,1582401994-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401960-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402102-23,JACOU,2,0,,
9-2,23_7,1582402029-23,SABINES,2,1,,
9-2,23_7,1582401995-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401961-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402103-23,JACOU,2,0,,
9-2,23_7,1582402026-23,SABINES,2,1,,
9-2,23_7,1582401996-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401963-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402104-23,JACOU,2,0,,
9-2,23_7,1582402030-23,SABINES,2,1,,
9-2,23_7,1582401998-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401965-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402105-23,JACOU,2,0,,
9-2,23_7,1582402031-23,SABINES,2,1,,
9-2,23_7,1582401999-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401962-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402106-23,JACOU,2,0,,
9-2,23_7,1582402033-23,SABINES,2,1,,
9-2,23_7,1582402000-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401966-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402107-23,JACOU,2,0,,
9-2,23_7,1582402034-23,SABINES,2,1,,
9-2,23_7,1582401997-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401967-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402108-23,JACOU,2,0,,
9-2,23_7,1582402035-23,SABINES,2,1,,
9-2,23_7,1582402001-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401968-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402109-23,JACOU,2,0,,
9-2,23_7,1582402032-23,SABINES,2,1,,
9-2,23_7,1582402002-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401969-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402110-23,JACOU,2,0,,
9-2,23_7,1582402036-23,SABINES,2,1,,
9-2,23_7,1582402003-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401970-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402112-23,JACOU,2,0,,
9-2,23_7,1582402037-23,SABINES,2,1,,
9-2,23_7,1582402004-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401971-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402113-23,JACOU,2,0,,
9-2,23_7,1582402038-23,SABINES,2,1,,
9-2,23_7,1582402005-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401972-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402114-23,JACOU,2,0,,
9-2,23_7,1582402039-23,SABINES,2,1,,
9-2,23_7,1582402006-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401973-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402111-23,JACOU,2,0,,
9-2,23_7,1582402040-23,SABINES,2,1,,
9-2,23_7,1582402007-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401974-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402115-23,JACOU,2,0,,
9-2,23_7,1582402041-23,SABINES,2,1,,
9-2,23_7,1582402008-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401975-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402116-23,JACOU,2,0,,
9-2,23_7,1582402042-23,SABINES,2,1,,
9-2,23_7,1582402009-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401976-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402117-23,JACOU,2,0,,
9-2,23_7,1582402043-23,SABINES,2,1,,
9-2,23_7,1582402010-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401977-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402118-23,JACOU,2,0,,
9-2,23_7,1582402044-23,SABINES,2,1,,
9-2,23_7,1582402011-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401978-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402119-23,JACOU,2,0,,
9-2,23_7,1582402045-23,SABINES,2,1,,
9-2,23_7,1582402012-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401979-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402120-23,JACOU,2,0,,
9-2,23_7,1582402046-23,SABINES,2,1,,
9-2,23_7,1582402013-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401980-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402121-23,JACOU,2,0,,
9-2,23_7,1582402047-23,SABINES,2,1,,
9-2,23_7,1582402014-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401981-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402122-23,JACOU,2,0,,
9-2,23_7,1582402048-23,SABINES,2,1,,
9-2,23_7,1582402015-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401982-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402123-23,JACOU,2,0,,
9-2,23_7,1582402049-23,SABINES,2,1,,
9-2,23_7,1582402016-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401983-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402124-23,JACOU,2,0,,
9-2,23_7,1582402050-23,SABINES,2,1,,
9-2,23_7,1582402017-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401984-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402125-23,JACOU,2,0,,
9-2,23_7,1582402051-23,SABINES,2,1,,
9-2,23_7,1582402018-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401985-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402126-23,JACOU,2,0,,
9-2,23_7,1582402052-23,SABINES,2,1,,
9-2,23_7,1582402019-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401986-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402127-23,JACOU,2,0,,
9-2,23_7,1582402053-23,SABINES,2,1,,
9-2,23_7,1582402020-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401987-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402128-23,JACOU,2,0,,
9-2,23_7,1582402143-23,SABINES,2,1,,
9-2,23_7,1582402141-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401988-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402129-23,JACOU,2,0,,
9-2,23_7,1582402146-23,SABINES,2,1,,
9-2,23_7,1582402139-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402136-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402133-23,JACOU,2,0,,
9-2,23_7,1582402145-23,SABINES,2,1,,
9-2,23_7,1582402130-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402131-23,JACOU,2,0,,
9-2,23_7,1582402144-23,SABINES,2,1,,
9-2,23_7,1582402147-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402134-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402171-23,JACOU,2,0,,
9-2,23_7,1582402140-23,SABINES,2,1,,
9-2,23_7,1582402138-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402135-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402174-23,SABINES,2,1,,
9-2,23_7,1582402170-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402132-23,JACOU,2,0,,
9-2,23_7,1582402176-23,SABINES,2,1,,
9-2,23_7,1582402175-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402137-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582401917-23,JACOU,2,0,,
9-2,23_7,1582402169-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402162-23,SABINES,2,1,,
9-2,23_7,1582402163-23,ND DE SABLASSOU,2,0,,
9-2,23_7,1582402172-23,SABINES,2,1,,
9-2,23_7,1582401918-23,JACOU,2,0,,
9-2,23_7,1582401929-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402150-23,SABINES,2,1,,
9-2,23_7,1582401919-23,JACOU,2,0,,
9-2,23_7,1582401928-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401920-23,JACOU,2,0,,
9-2,23_7,1582401927-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401921-23,JACOU,2,0,,
9-2,23_7,1582401923-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401922-23,JACOU,2,0,,
9-2,23_7,1582401924-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582401954-23,JACOU,2,0,,
9-2,23_7,1582401925-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402157-23,JACOU,2,0,,
9-2,23_7,1582401926-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402158-23,JACOU,2,0,,
9-2,23_7,1582402156-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_7,1582402159-23,SABINES,2,1,,
9-2,23_7,1582402161-23,SABINES,2,1,,
9-2,23_8,1582400157-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400158-23,JACOU,2,0,,
9-2,23_8,1582400159-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400142-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400141-23,JACOU,2,0,,
9-2,23_8,1582400155-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400078-23,SABINES,2,1,,
9-2,23_8,1582400081-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400079-23,JACOU,2,0,,
9-2,23_8,1582400082-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400088-23,SABINES,2,1,,
9-2,23_8,1582400100-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400083-23,JACOU,2,0,,
9-2,23_8,1582400084-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400080-23,SABINES,2,1,,
9-2,23_8,1582400072-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400077-23,JACOU,2,0,,
9-2,23_8,1582400085-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400070-23,SABINES,2,1,,
9-2,23_8,1582400101-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400086-23,JACOU,2,0,,
9-2,23_8,1582400075-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400069-23,SABINES,2,1,,
9-2,23_8,1582400071-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400074-23,JACOU,2,0,,
9-2,23_8,1582400076-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400063-23,SABINES,2,1,,
9-2,23_8,1582400057-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400073-23,JACOU,2,0,,
9-2,23_8,1582400048-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400049-23,SABINES,2,1,,
9-2,23_8,1582400062-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400042-23,JACOU,2,0,,
9-2,23_8,1582400055-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400064-23,SABINES,2,1,,
9-2,23_8,1582400056-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400043-23,JACOU,2,0,,
9-2,23_8,1582400054-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400065-23,SABINES,2,1,,
9-2,23_8,1582400061-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400044-23,JACOU,2,0,,
9-2,23_8,1582400053-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400066-23,SABINES,2,1,,
9-2,23_8,1582400060-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400045-23,JACOU,2,0,,
9-2,23_8,1582400052-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400067-23,SABINES,2,1,,
9-2,23_8,1582400059-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400046-23,JACOU,2,0,,
9-2,23_8,1582400051-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400068-23,SABINES,2,1,,
9-2,23_8,1582400058-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400047-23,JACOU,2,0,,
9-2,23_8,1582400050-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400089-23,SABINES,2,1,,
9-2,23_8,1582400103-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400115-23,JACOU,2,0,,
9-2,23_8,1582400128-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400090-23,SABINES,2,1,,
9-2,23_8,1582400104-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400116-23,JACOU,2,0,,
9-2,23_8,1582400129-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400091-23,SABINES,2,1,,
9-2,23_8,1582400105-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400117-23,JACOU,2,0,,
9-2,23_8,1582400130-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400093-23,SABINES,2,1,,
9-2,23_8,1582400102-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400118-23,JACOU,2,0,,
9-2,23_8,1582400131-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400094-23,SABINES,2,1,,
9-2,23_8,1582400106-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400119-23,JACOU,2,0,,
9-2,23_8,1582400132-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400153-23,SABINES,2,1,,
9-2,23_8,1582400107-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400121-23,JACOU,2,0,,
9-2,23_8,1582400133-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400095-23,SABINES,2,1,,
9-2,23_8,1582400108-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400122-23,JACOU,2,0,,
9-2,23_8,1582400134-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400096-23,SABINES,2,1,,
9-2,23_8,1582400109-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400120-23,JACOU,2,0,,
9-2,23_8,1582400135-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400097-23,SABINES,2,1,,
9-2,23_8,1582400110-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400123-23,JACOU,2,0,,
9-2,23_8,1582400136-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400098-23,SABINES,2,1,,
9-2,23_8,1582400111-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400124-23,JACOU,2,0,,
9-2,23_8,1582400137-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400099-23,SABINES,2,1,,
9-2,23_8,1582400112-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400125-23,JACOU,2,0,,
9-2,23_8,1582400138-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400087-23,SABINES,2,1,,
9-2,23_8,1582400113-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400126-23,JACOU,2,0,,
9-2,23_8,1582400139-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400092-23,SABINES,2,1,,
9-2,23_8,1582400114-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400127-23,JACOU,2,0,,
9-2,23_8,1582400143-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400041-23,SABINES,2,1,,
9-2,23_8,1582400039-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400140-23,JACOU,2,0,,
9-2,23_8,1582400144-23,ND DE SABLASSOU,2,0,,
9-2,23_8,1582400145-23,SABINES,2,1,,
9-2,23_8,1582400156-23,JACOU,2,0,,
9-2,23_8,1582400038-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400146-23,SABINES,2,1,,
9-2,23_8,1582400023-23,JACOU,2,0,,
9-2,23_8,1582400036-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400024-23,JACOU,2,0,,
9-2,23_8,1582400147-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400025-23,JACOU,2,0,,
9-2,23_8,1582400037-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400026-23,JACOU,2,0,,
9-2,23_8,1582400035-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400027-23,JACOU,2,0,,
9-2,23_8,1582400034-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400028-23,JACOU,2,0,,
9-2,23_8,1582400030-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400029-23,JACOU,2,0,,
9-2,23_8,1582400031-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400040-23,JACOU,2,0,,
9-2,23_8,1582400032-23,ST-JEAN DE VEDAS,2,1,,
9-2,23_8,1582400033-23,SABINES,2,1,,
9-2,23_8,1582400148-23,SABINES,2,1,,
9-2,24_1,1582400283-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400282-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400284-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400286-24,JACOU,2,0,,
9-2,24_1,1582400290-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400294-24,JACOU,2,0,,
9-2,24_1,1582400285-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400288-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400300-24,JACOU,2,0,,
9-2,24_1,1582400287-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400298-24,JACOU,2,0,,
9-2,24_1,1582400291-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400308-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400289-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400313-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400292-24,JACOU,2,0,,
9-2,24_1,1582400322-24,JACOU,2,0,,
9-2,24_1,1582400295-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400293-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400296-24,JACOU,2,0,,
9-2,24_1,1582400336-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400330-24,JACOU,2,0,,
9-2,24_1,1582400301-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400305-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400342-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400299-24,JACOU,2,0,,
9-2,24_1,1582400364-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400302-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400303-24,JACOU,2,0,,
9-2,24_1,1582400311-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400375-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400318-24,SABINES,2,1,,
9-2,24_1,1582400304-24,JACOU,2,0,,
9-2,24_1,1582400397-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400333-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400307-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400306-24,SABINES,2,1,,
9-2,24_1,1582400340-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400309-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400310-24,SABINES,2,1,,
9-2,24_1,1582400420-24,JACOU,2,0,,
9-2,24_1,1582400362-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400312-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400431-24,JACOU,2,0,,
9-2,24_1,1582400331-24,SABINES,2,1,,
9-2,24_1,1582400315-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400379-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400314-24,SABINES,2,1,,
9-2,24_1,1582400335-24,JACOU,2,0,,
9-2,24_1,1582400396-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400317-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400339-24,JACOU,2,0,,
9-2,24_1,1582400316-24,SABINES,2,1,,
9-2,24_1,1582400319-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400320-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400361-24,JACOU,2,0,,
9-2,24_1,1582400321-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400323-24,SABINES,2,1,,
9-2,24_1,1582400324-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400376-24,JACOU,2,0,,
9-2,24_1,1582400423-24,SABINES,2,1,,
9-2,24_1,1582400327-24,SABINES,2,1,,
9-2,24_1,1582400326-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400398-24,JACOU,2,0,,
9-2,24_1,1582400432-24,SABINES,2,1,,
9-2,24_1,1582400325-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400457-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400334-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400466-24,JACOU,2,0,,
9-2,24_1,1582400328-24,SABINES,2,1,,
9-2,24_1,1582400461-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400341-24,SABINES,2,1,,
9-2,24_1,1582400465-24,JACOU,2,0,,
9-2,24_1,1582400332-24,SABINES,2,1,,
9-2,24_1,1582400459-24,JACOU,2,0,,
9-2,24_1,1582400363-24,SABINES,2,1,,
9-2,24_1,1582400337-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400460-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400377-24,SABINES,2,1,,
9-2,24_1,1582400468-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400338-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400344-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400433-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400462-24,JACOU,2,0,,
9-2,24_1,1582400458-24,SABINES,2,1,,
9-2,24_1,1582400347-24,SABINES,2,1,,
9-2,24_1,1582400343-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400345-24,SABINES,2,1,,
9-2,24_1,1582400346-24,JACOU,2,0,,
9-2,24_1,1582400424-24,SABINES,2,1,,
9-2,24_1,1582400348-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400365-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400349-24,JACOU,2,0,,
9-2,24_1,1582400434-24,SABINES,2,1,,
9-2,24_1,1582400350-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400378-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400352-24,JACOU,2,0,,
9-2,24_1,1582400353-24,SABINES,2,1,,
9-2,24_1,1582400354-24,ST-JEAN DE VEDAS,2,1,,
9-2,24_1,1582400351-24,ND DE SABLASSOU,2,0,,
9-2,24_1,1582400356-24,JACOU,2,0,,
9-2,24_1,1582400360-24,SABINES,2,1,,
